,user_id,posted,item_id,recommend,year_posted,sentiment_analysis
50269,76561198061257407,19-02-2015,252490,True,2015,2
50270,DubstepWolf182837981,11-09-2015,240,True,2015,2
50271,SOAM,27-06-2014,440,True,2014,2
50272,xiege3,11-12-2015,345350,True,2015,2
50273,xiege3,01-01-2014,8870,True,2014,2
50274,76561198061295721,27-10-2014,550,True,2014,0
50275,76561198061295721,23-08-2013,440,True,2013,2
50277,cansur_is_gud,03-02-2015,249990,True,2015,1
50278,cansur_is_gud,03-12-2014,56400,True,2014,2
50279,76561198061312047,30-05-2015,304930,True,2015,2
50280,76561198061315361,23-06-2014,49520,True,2014,2
50281,76561198061315361,12-12-2014,233610,True,2014,2
50282,76561198061318542,24-09-2015,730,True,2015,2
50283,kelly31944,19-02-2015,203770,True,2015,1
50284,kelly31944,29-07-2014,269030,False,2014,2
50285,kelly31944,27-03-2015,319630,True,2015,2
50286,kelly31944,02-11-2014,218620,True,2014,2
50287,kelly31944,12-09-2014,251570,False,2014,2
50288,kelly31944,22-08-2014,200510,True,2014,2
50289,kelly31944,29-03-2014,2400,True,2014,2
50290,kelly31944,25-12-2013,238430,True,2013,2
50291,riuu,04-01-2015,319510,True,2015,0
50292,riuu,04-02-2015,332800,True,2015,2
50293,76561198061348980,19-07-2014,203140,True,2014,2
50294,76561198061348980,15-07-2014,241540,True,2014,2
50295,76561198061384419,05-09-2014,41740,True,2014,2
50296,76561198061384419,02-03-2015,336100,True,2015,2
50297,76561198061384419,01-03-2015,268750,True,2015,2
50298,76561198061384419,10-11-2014,250900,True,2014,2
50299,76561198061384419,14-12-2013,249050,True,2013,2
50300,76561198061384419,13-12-2013,230050,True,2013,2
50301,firin_meh_iazor,16-09-2014,72850,True,2014,2
50302,firin_meh_iazor,06-11-2014,221100,True,2014,2
50303,firin_meh_iazor,08-11-2014,39000,True,2014,0
50305,76561198061388888,27-03-2015,730,True,2015,2
50306,76561198061388888,03-07-2014,440,True,2014,2
50308,76561198061390729,09-07-2014,1250,True,2014,2
50309,76561198061390729,19-05-2013,730,True,2013,2
50311,76561198061390729,01-01-2014,201790,True,2014,2
50312,76561198061391077,20-07-2014,201870,True,2014,2
50314,Enderkills0909,24-04-2015,72850,True,2015,2
50315,Enderkills0909,25-07-2015,224600,True,2015,2
50316,Enderkills0909,16-02-2015,4000,True,2015,2
50317,76561198061414894,29-03-2014,213330,True,2014,2
50318,76561198061414894,18-12-2014,47890,True,2014,0
50319,76561198061414894,13-09-2012,440,True,2012,2
50320,76561198061414894,28-06-2012,105600,True,2012,2
50321,kembangan,14-05-2014,216250,True,2014,2
50322,behartchify,22-12-2013,4000,True,2013,2
50323,44579,04-12-2014,440,True,2014,2
50324,Lambda212793,05-06-2015,232090,True,2015,2
50325,Lambda212793,30-06-2015,12220,True,2015,2
50326,Lambda212793,07-06-2015,223470,True,2015,0
50327,Lambda212793,11-04-2012,4000,True,2012,2
50331,76561198061503548,09-01-2015,550,True,2015,1
50332,76561198061503548,01-11-2014,304930,True,2014,1
50333,381644,02-09-2015,287700,True,2015,1
50334,76561198061504510,13-01-2014,107410,True,2014,1
50335,76561198061508137,14-03-2014,209870,True,2014,2
50336,76561198061508137,10-04-2013,440,True,2013,1
50337,76561198061508137,21-11-2012,218230,True,2012,2
50338,76561198061516951,19-05-2014,220,True,2014,1
50339,76561198061525172,04-03-2015,440,True,2015,2
50340,76561198061529439,10-04-2014,230410,True,2014,2
50341,76561198061529439,29-11-2013,730,True,2013,2
50342,HYGLAWRENCE,11-07-2014,440,True,2014,2
50343,HYGLAWRENCE,20-02-2014,250600,True,2014,1
50344,yusasenpai,27-08-2015,218620,True,2015,2
50345,76561198061552868,08-05-2014,212070,True,2014,2
50346,76561198061556825,14-08-2014,301520,True,2014,2
50347,TheGuyCryingInTheWest,03-09-2015,331600,False,2015,0
50348,TheGuyCryingInTheWest,07-08-2015,272510,True,2015,2
50349,76561198061559559,04-08-2015,4000,False,2015,2
50350,76561198061559559,27-04-2012,440,True,2012,1
50351,76561198061567619,25-05-2015,359320,True,2015,2
50352,76561198061571382,20-01-2014,570,True,2014,1
50354,jordywt,02-07-2014,214950,True,2014,1
50355,jordywt,21-11-2015,417860,True,2015,1
50356,stopbeingfat,27-11-2014,730,True,2014,2
50357,taz1999,07-03-2014,239220,True,2014,2
50358,taz1999,19-01-2014,440,True,2014,1
50361,mancract,25-08-2015,253710,True,2015,2
50362,mancract,28-09-2014,258970,False,2014,0
50363,Fagell,03-04-2015,213670,True,2015,2
50364,SamD4M4n,30-08-2014,243870,True,2014,2
50366,donni1234,15-04-2015,300080,True,2015,2
50369,76561198061644587,24-12-2015,620,True,2015,2
50370,76561198061644587,24-12-2015,252490,True,2015,2
50371,76561198061644587,22-12-2015,8190,True,2015,2
50372,76561198061644587,22-12-2015,17410,True,2015,2
50373,76561198061644587,25-11-2015,286690,True,2015,2
50374,76561198061644587,06-02-2015,220240,True,2015,2
50375,76561198061650815,02-07-2014,238460,True,2014,2
50377,xedxedxedxed,02-01-2014,72850,True,2014,2
50378,76561198061683006,29-06-2014,49520,True,2014,1
50379,76561198061683006,21-06-2014,307640,True,2014,2
50380,exyz3,08-07-2015,219740,True,2015,0
50381,exyz3,20-04-2015,730,True,2015,2
50382,exyz3,19-04-2015,4000,True,2015,1
50383,76561198061730245,23-12-2014,8930,True,2014,0
50384,76561198061734561,15-12-2015,440,True,2015,2
50387,Frodomate88,30-04-2014,204100,True,2014,0
50388,Frodomate88,16-02-2015,4000,False,2015,2
50389,76561198061773147,16-07-2014,730,True,2014,2
50390,76561198061779714,02-05-2015,222880,True,2015,0
50391,81167,28-01-2015,730,True,2015,2
50392,clixer98,20-10-2015,730,True,2015,2
50393,sidtheangrygamer,01-09-2015,287700,True,2015,1
50394,MoostachedPikachu,04-11-2015,730,True,2015,0
50395,76561198061859859,28-08-2014,4000,True,2014,2
50396,76561198061859859,24-11-2015,417860,True,2015,1
50397,76561198061861251,09-01-2015,730,True,2015,1
50398,Khaderdray,22-12-2014,570,True,2014,2
50399,ChipBae,05-03-2013,227100,True,2013,2
50400,ChipBae,13-09-2012,42680,True,2012,2
50401,ufas69,20-09-2013,35450,True,2013,1
50404,Iwannahoneyboobootorapeme,24-04-2015,730,True,2015,2
50405,76561198061894340,01-06-2014,730,True,2014,2
50406,76561198061894340,08-08-2014,209870,True,2014,2
50407,76561198061894340,30-05-2014,221100,True,2014,2
50409,76561198061910506,16-02-2014,440,True,2014,2
50410,Nirvash-TypeZERO,30-07-2014,216150,True,2014,0
50411,Nirvash-TypeZERO,13-09-2014,11610,True,2014,2
50412,lukewarmusb,25-06-2014,105600,True,2014,1
50413,notmeisreal,21-06-2014,224260,True,2014,2
50414,76561198061976252,21-09-2015,357480,True,2015,0
50415,76561198061976252,15-07-2014,304930,True,2014,2
50417,ninjamagics,03-07-2015,229870,False,2015,1
50418,ninjamagics,12-06-2015,310380,True,2015,0
50420,ninjamagics,01-11-2014,204300,False,2014,2
50421,76561198061993757,23-12-2015,33230,True,2015,2
50422,FantahStick,20-06-2014,220,True,2014,2
50423,76561198062005261,10-11-2014,440,True,2014,1
50425,76561198062015406,27-02-2014,550,True,2014,2
50426,76561198062015406,06-12-2013,440,True,2013,2
50427,76561198062018733,10-06-2014,730,True,2014,1
50428,AfricanNinjaV2,04-09-2014,304930,True,2014,2
50429,AfricanNinjaV2,15-04-2012,32800,True,2012,2
50431,76561198062042547,11-12-2012,49520,True,2012,2
50432,thomasbertelli,27-01-2014,222880,True,2014,2
50433,thomasbertelli,27-06-2014,8190,True,2014,2
50434,killer81KappaKappa,18-12-2013,72850,True,2013,2
50435,killer81KappaKappa,26-12-2015,730,True,2015,2
50436,killer81KappaKappa,28-12-2014,241930,True,2014,2
50437,76561198062048153,25-05-2014,218230,True,2014,2
50438,76561198062048153,20-06-2015,202970,False,2015,0
50439,76561198062064137,07-02-2015,440,True,2015,1
50440,76561198062071932,18-12-2013,200210,True,2013,2
50441,76561198062093693,09-07-2014,730,True,2014,2
50442,76561198062095122,10-02-2014,208090,True,2014,1
50443,76561198062120246,19-01-2014,221100,True,2014,2
50444,76561198062147736,13-12-2014,34870,False,2014,0
50445,76561198062147736,20-03-2015,9900,True,2015,2
50446,MrLittleBoop,21-07-2015,304050,True,2015,0
50447,MrLittleBoop,30-06-2015,105600,True,2015,2
50448,76561198062183529,15-08-2014,24240,True,2014,2
50449,76561198062185026,06-01-2014,244850,True,2014,2
50450,76561198062185026,01-10-2014,323930,True,2014,2
50451,76561198062185026,24-03-2015,730,True,2015,2
50452,76561198062214459,18-08-2012,203770,True,2012,0
50453,76561198062214459,31-07-2012,48700,True,2012,0
50454,MaxEpicness,01-03-2014,440,True,2014,2
50456,reliquiaen,22-12-2013,72850,True,2013,2
50457,76561198062295676,28-02-2014,240,True,2014,2
50458,76561198062299453,12-12-2012,440,True,2012,2
50459,76561198062303177,17-04-2015,49520,True,2015,2
50460,76561198062303177,17-04-2015,297130,True,2015,0
50461,yggdrasiltheworldtree,18-06-2015,42910,True,2015,2
50462,yggdrasiltheworldtree,18-06-2015,35700,True,2015,2
50463,yggdrasiltheworldtree,18-06-2015,238960,True,2015,2
50464,yggdrasiltheworldtree,23-10-2012,97000,True,2012,2
50465,yggdrasiltheworldtree,03-08-2012,200210,True,2012,2
50466,76561198062303328,22-02-2014,202710,True,2014,0
50467,76561198062303328,02-12-2013,200710,True,2013,2
50468,BigUnna,10-11-2015,311210,True,2015,1
50469,76561198062325783,18-11-2014,33930,True,2014,2
50470,76561198062325783,30-09-2014,730,True,2014,0
50471,76561198062325995,08-11-2014,301520,True,2014,2
50472,bowen888vg,02-06-2014,570,True,2014,1
50473,76561198062372223,05-12-2015,218620,False,2015,2
50474,76561198062372223,05-10-2015,331470,True,2015,2
50475,76561198062372223,09-06-2013,440,True,2013,2
50476,MrDonKay,11-12-2013,440,True,2013,2
50479,76561198062411680,10-12-2015,440,True,2015,2
50480,76561198062411680,13-04-2015,301520,True,2015,1
50481,76561198062414806,10-01-2014,1840,True,2014,2
50482,cordwil,30-12-2013,440,True,2013,2
50483,76561198062421868,30-07-2014,570,True,2014,0
50484,ArcticHaZe,08-08-2014,44350,True,2014,2
50485,Lonelzz,23-01-2015,295110,False,2015,1
50486,Lonelzz,09-06-2014,252490,True,2014,2
50487,76561198062448638,21-11-2015,91310,True,2015,1
50489,haydenn69,30-06-2014,218620,True,2014,2
50490,haydenn69,30-06-2014,221380,True,2014,2
50491,haydenn69,22-02-2014,238320,True,2014,2
50492,haydenn69,16-09-2013,239200,True,2013,0
50493,76561198062496453,19-06-2013,440,True,2013,2
50494,76561198062498158,13-12-2014,301970,True,2014,2
50495,Casper11243,02-07-2014,221100,True,2014,2
50497,76561198062502423,30-05-2015,34330,True,2015,2
50500,Plasmahippo,15-05-2015,11020,True,2015,2
50501,Plasmahippo,04-01-2015,206500,True,2015,2
50503,ghostexdelta6,24-10-2014,440,True,2014,2
50504,ghostexdelta6,08-06-2014,4000,True,2014,0
50505,robbiem2002,22-06-2014,219150,True,2014,0
50506,robbiem2002,25-02-2014,259080,True,2014,0
50507,76561198062524133,24-03-2014,570,True,2014,2
50508,76561198062536781,21-12-2015,730,True,2015,2
50509,atymoe,27-06-2014,50300,True,2014,0
50510,76561198062556071,08-03-2014,8310,True,2014,2
50511,76561198062556071,28-11-2013,214230,True,2013,2
50512,76561198062556071,21-02-2015,224540,True,2015,2
50513,76561198062556071,08-03-2014,18020,True,2014,0
50514,76561198062556071,28-11-2013,18000,True,2013,2
50515,ArcticWake,19-05-2014,570,True,2014,1
50516,76561198062577073,15-12-2015,440,True,2015,2
50517,76561198062577073,03-01-2015,238460,True,2015,1
50518,76561198062586581,04-04-2014,730,True,2014,1
50519,76561198062598752,29-12-2013,1250,True,2013,2
50520,OmegaMagician,12-08-2014,202170,True,2014,2
50523,SethSentry,30-06-2014,211420,True,2014,2
50524,SethSentry,17-01-2014,221100,True,2014,0
50525,SethSentry,13-05-2015,730,True,2015,2
50526,SethSentry,01-07-2014,49520,True,2014,2
50527,SethSentry,18-05-2014,6060,True,2014,1
50528,SethSentry,19-12-2013,244730,True,2013,1
50529,SethSentry,06-05-2014,8930,True,2014,1
50530,76561198062628083,11-06-2014,242760,True,2014,2
50531,76561198062628083,13-07-2015,307780,False,2015,2
50532,asiannoscoper,12-07-2015,730,True,2015,0
50533,76561198062638977,14-12-2013,252490,True,2013,2
50534,76561198062638977,18-09-2015,386360,True,2015,1
50535,76561198062645049,02-07-2014,12200,True,2014,2
50536,76561198062645049,21-06-2014,730,True,2014,1
50538,76561198062647126,29-11-2013,570,True,2013,1
50539,FatherN3bula,28-01-2014,224540,True,2014,2
50540,FatherN3bula,23-12-2015,4000,True,2015,2
50541,OGBear,07-06-2014,12210,True,2014,2
50542,76561198062701680,31-08-2014,730,True,2014,2
50543,00284702,19-09-2014,4000,True,2014,2
50544,76561198062725467,02-03-2014,440,True,2014,1
50545,76561198062731795,17-07-2014,72850,True,2014,0
50546,bentoz,30-11-2013,218620,True,2013,1
50547,bentoz,24-09-2014,440,True,2014,1
50548,trane43215,08-05-2015,265630,True,2015,1
50549,76561198062770980,07-05-2014,570,True,2014,2
50550,T0MERNAT0R,09-03-2015,220,True,2015,2
50551,76561198062787166,28-06-2014,72850,True,2014,2
50552,MiniMidge47,20-12-2013,65800,True,2013,2
50553,MiniMidge47,20-12-2013,32200,True,2013,2
50554,MiniMidge47,02-01-2014,24740,True,2014,2
50555,PizzaManKAK,01-02-2015,295110,True,2015,1
50556,PizzaManKAK,17-07-2014,113400,True,2014,1
50557,juliankitty,14-09-2015,312280,True,2015,0
50558,76561198062816128,25-12-2014,40800,True,2014,2
50559,76561198062816128,04-12-2014,241600,True,2014,1
50562,Oweneil,25-05-2013,440,True,2013,1
50564,76561198062918518,01-08-2014,204300,True,2014,2
50565,76561198062918518,29-12-2013,233720,True,2013,2
50566,XiCute,22-12-2014,730,True,2014,0
50567,adzadz7,20-01-2014,221910,True,2014,2
50568,adzadz7,09-05-2014,440,True,2014,2
50569,blacknigel,21-06-2014,40800,True,2014,0
50570,harrysbrown1,05-04-2014,226700,False,2014,0
50571,Cloakedhero,23-06-2014,42910,True,2014,2
50572,Strams,23-03-2014,246620,True,2014,0
50573,peaceza1956,14-02-2015,226700,True,2015,2
50574,peaceza1956,14-02-2015,8190,True,2015,2
50575,peaceza1956,13-05-2014,570,True,2014,2
50576,lothersenpai,20-05-2015,292030,True,2015,1
50577,lothersenpai,29-12-2014,55230,True,2014,1
50578,lothersenpai,21-12-2014,440,True,2014,2
50579,callyyprain,19-10-2013,570,True,2013,2
50581,76561198062993482,07-01-2015,270490,True,2015,2
50582,76561198062993482,08-12-2013,19680,True,2013,2
50584,76561198062993482,20-12-2015,238460,True,2015,0
50585,76561198062993482,16-11-2015,218640,True,2015,2
50586,76561198062993482,23-12-2014,222900,True,2014,2
50587,76561198063005019,01-12-2014,730,True,2014,0
50588,76561198063005019,17-06-2014,4000,True,2014,2
50589,76561198063005019,20-12-2014,264140,True,2014,0
50590,76561198063005019,16-07-2014,230410,True,2014,0
50591,76561198063005019,20-06-2015,305620,True,2015,1
50592,76561198063005019,15-05-2015,304930,True,2015,1
50593,76561198063005019,07-05-2012,440,True,2012,2
50594,hibby,03-06-2015,238320,True,2015,2
50595,PleaseUnderstand,14-12-2013,49520,True,2013,1
50596,PleaseUnderstand,11-12-2013,204360,True,2013,2
50597,PleaseUnderstand,12-12-2013,39000,True,2013,1
50598,PleaseUnderstand,11-12-2013,48000,True,2013,1
50599,PleaseUnderstand,11-12-2013,17410,True,2013,1
50600,PleaseUnderstand,11-12-2013,202170,True,2013,2
50601,sirnayth,27-11-2013,206420,True,2013,2
50602,sirnayth,11-05-2014,245170,True,2014,2
50604,76561198063053750,04-04-2015,730,True,2015,2
50605,76561198063055125,01-07-2014,239070,True,2014,2
50606,76561198063061462,04-08-2015,244850,True,2015,1
50607,smokwedzonly,15-07-2014,304930,True,2014,0
50608,Drhismario123,15-12-2013,212480,True,2013,1
50609,76561198063092622,29-09-2014,218620,True,2014,2
50610,76561198063105146,22-06-2014,204360,True,2014,2
50611,76561198063105146,24-06-2015,208650,True,2015,1
50612,leebuns,06-04-2014,620,True,2014,2
50613,76561198063116217,06-01-2015,261640,True,2015,1
50614,mrfoxy17,27-01-2014,220,True,2014,0
50615,mrfoxy17,02-06-2014,220700,False,2014,0
50616,mrfoxy17,16-08-2014,72850,True,2014,0
50617,mrfoxy17,18-05-2012,4550,True,2012,2
50618,76561198063119025,11-10-2015,730,True,2015,2
50619,76561198063139290,05-06-2015,730,True,2015,1
50620,ZoeZoeCrimz,05-08-2014,201790,True,2014,2
50621,AnUsMiLk,14-12-2013,550,True,2013,2
50622,76561198063172957,20-06-2014,265630,True,2014,2
50623,76561198063172957,07-12-2013,250400,True,2013,2
50624,76561198063193211,30-09-2014,42700,True,2014,2
50625,76561198063194586,08-04-2015,49520,True,2015,2
50626,jn0286,24-08-2014,301520,True,2014,2
50627,jn0286,28-11-2013,200510,True,2013,2
50628,jn0286,05-11-2014,13640,False,2014,1
50629,jn0286,09-11-2014,105600,True,2014,2
50630,jn0286,31-10-2014,304930,True,2014,2
50631,jn0286,20-07-2014,620,True,2014,2
50632,jn0286,23-04-2014,286080,True,2014,2
50633,76561198063210054,23-05-2014,222880,True,2014,2
50634,76561198063210054,05-04-2015,226580,True,2015,0
50635,76561198063210054,02-11-2014,244210,True,2014,0
50636,FF7Swag,26-11-2014,265930,True,2014,2
50637,ItsJerryAndHarry,07-05-2014,49520,True,2014,2
50638,ItsJerryAndHarry,16-03-2014,12210,False,2014,0
50639,ItsJerryAndHarry,14-05-2014,113400,False,2014,2
50640,ItsJerryAndHarry,26-04-2014,730,False,2014,1
50644,76561198063251011,08-01-2015,570,True,2015,2
50645,pussy_fucker,04-10-2014,570,True,2014,2
50646,pussy_fucker,12-06-2012,440,True,2012,1
50647,THEGREATLAD,24-04-2014,243870,True,2014,2
50648,THEGREATLAD,02-12-2013,218620,True,2013,2
50649,76561198063289205,03-01-2014,4000,True,2014,2
50650,76561198063289205,01-03-2014,227100,True,2014,2
50651,76561198063289205,12-03-2014,11240,False,2014,0
50652,76561198063289205,14-02-2014,220160,True,2014,2
50653,76561198063289205,26-11-2013,218620,True,2013,2
50654,76561198063289205,09-04-2014,8190,True,2014,2
50655,76561198063289205,26-03-2014,249130,True,2014,2
50656,76561198063289205,04-01-2014,9480,True,2014,2
50657,CrazyGlacierFan,04-12-2015,99900,True,2015,2
50658,CrazyGlacierFan,11-06-2015,351800,True,2015,2
50659,CrazyGlacierFan,11-06-2015,440,True,2015,2
50660,76561198063342694,20-04-2014,244850,True,2014,1
50662,bielzebu,29-08-2015,570,False,2015,1
50663,alifyandra,21-06-2014,107410,True,2014,2
50664,alifyandra,14-03-2014,211820,True,2014,0
50665,76561198063375771,02-02-2014,236390,True,2014,2
50666,76561198063379691,21-07-2014,218620,True,2014,2
50667,76561198063379691,21-12-2014,263300,True,2014,2
50668,maxxgame,26-06-2014,242760,True,2014,0
50669,76561198063399108,08-08-2014,730,True,2014,2
50670,wwtt0107,02-01-2014,250420,False,2014,1
50671,wwtt0107,02-01-2014,105600,True,2014,1
50672,76561198063416582,01-10-2014,41500,True,2014,1
50673,76561198063416582,20-12-2014,219740,True,2014,0
50674,76561198063416582,30-08-2014,1250,True,2014,1
50675,76561198063416582,01-07-2014,200510,True,2014,1
50676,76561198063416582,23-06-2014,440,True,2014,1
50677,76561198063423478,13-09-2014,202970,True,2014,2
50678,76561198063424815,04-05-2014,440,True,2014,2
50679,Kangaexe,07-11-2014,250900,True,2014,2
50680,Kangaexe,29-08-2014,440,True,2014,0
50681,Badregase,10-06-2014,240,True,2014,2
50682,76561198063464192,27-05-2013,440,True,2013,2
50683,76561198063464192,03-07-2013,239660,True,2013,2
50686,Espanolito,30-01-2014,570,True,2014,2
50687,Espanolito,26-12-2013,440,True,2013,1
50688,76561198063466890,11-12-2014,252490,True,2014,1
50689,76561198063466890,11-12-2014,730,True,2014,1
50690,76561198063466890,11-12-2014,570,True,2014,1
50691,76561198063472034,01-03-2015,730,True,2015,2
50692,76561198063472034,08-03-2015,289650,True,2015,2
50693,76561198063482271,28-11-2013,208090,True,2013,2
50694,76561198063488070,30-06-2014,49520,True,2014,2
50695,hisuiiii,19-02-2014,8870,True,2014,1
50696,antehspamdoggeh,07-08-2015,355840,True,2015,2
50697,antehspamdoggeh,07-08-2015,440,True,2015,2
50698,Memescometrue,18-05-2014,440,True,2014,2
50699,76561198063554754,24-05-2015,253710,False,2015,2
50700,UbisoftIsBadOnPC,18-09-2015,440,True,2015,2
50701,76561198063572252,10-11-2014,204360,True,2014,2
50702,76561198063592727,16-01-2013,440,True,2013,2
50703,yemumluvr911,24-04-2014,222900,True,2014,2
50706,76561198063638361,05-09-2014,200210,True,2014,2
50708,76561198063644981,25-08-2014,21660,True,2014,2
50709,ODBastard,26-11-2014,50300,True,2014,0
50710,kota40,19-07-2014,246700,True,2014,1
50711,kota40,26-09-2014,242680,True,2014,1
50712,76561198063792334,19-12-2013,219640,True,2013,2
50713,76561198063809322,03-08-2014,304930,True,2014,2
50715,LANE321,27-10-2015,236110,True,2015,2
50716,LANE321,24-02-2015,304930,True,2015,2
50718,76561198063817275,04-09-2014,313590,True,2014,2
50719,76561198063817275,09-12-2014,218230,True,2014,2
50720,ItsWookii,16-01-2015,295110,True,2015,1
50721,ItsWookii,31-03-2014,33930,True,2014,2
50722,76561198063829577,10-01-2015,218620,True,2015,2
50723,76561198063829577,14-01-2015,570,True,2015,0
50724,76561198063829577,21-12-2014,222900,True,2014,2
50725,76561198063829577,21-12-2014,224260,True,2014,2
50726,jelouimmalxd,05-12-2015,4000,True,2015,2
50727,BlackChimeras,16-05-2013,440,True,2013,1
50728,76561198063848540,22-09-2015,295110,True,2015,0
50729,76561198063851048,06-04-2015,17470,True,2015,2
50730,Keskinjr,24-05-2013,230410,True,2013,2
50731,Keskinjr,02-02-2013,4000,True,2013,2
50732,Keskinjr,19-01-2013,1250,True,2013,1
50734,Minority01,10-12-2015,322330,True,2015,2
50735,moffdog,26-12-2013,218620,True,2013,2
50736,moffdog,30-11-2013,1250,True,2013,2
50737,khp2556,13-04-2014,730,True,2014,1
50738,76561198063894782,02-06-2014,440,True,2014,2
50739,76561198063895046,29-06-2014,440,True,2014,0
50740,master_ezio_iv,07-12-2013,620,True,2013,2
50741,master_ezio_iv,29-03-2015,345520,True,2015,2
50742,master_ezio_iv,07-12-2013,221910,True,2013,2
50743,76561198063898392,22-02-2014,6060,True,2014,2
50744,76561198063899231,29-07-2015,389570,False,2015,1
50745,76561198063901299,18-07-2014,304930,True,2014,1
50746,tujtfrthdrgr,17-12-2013,104700,True,2013,0
50748,76561198063933419,29-06-2014,47410,False,2014,1
50749,zynxgameth,01-05-2013,204300,True,2013,2
50750,76561198063966018,20-07-2014,4000,True,2014,1
50751,r1nol3l,12-12-2015,730,True,2015,0
50752,r1nol3l,10-06-2015,4000,True,2015,1
50753,r1nol3l,14-06-2012,24200,True,2012,1
50754,XuMeneghel,04-02-2015,104700,False,2015,1
50755,XuMeneghel,31-12-2015,42680,True,2015,1
50756,XuMeneghel,07-01-2015,730,True,2015,1
50757,XuMeneghel,07-01-2015,222900,True,2015,0
50758,76561198064015098,29-12-2013,232810,False,2013,2
50759,76561198064015098,13-06-2015,280220,True,2015,0
50760,76561198064025853,22-01-2015,224540,True,2015,2
50761,HippoPanda,23-09-2014,215080,True,2014,2
50762,HippoPanda,10-07-2014,730,True,2014,2
50763,HippoPanda,10-07-2014,113020,True,2014,2
50764,Fumblee,04-07-2014,4000,True,2014,2
50765,76561198064077393,08-12-2013,242050,True,2013,1
50766,ApexAustralia,30-01-2015,730,True,2015,2
50767,76561198064118853,03-07-2015,252490,True,2015,2
50768,76561198064146286,15-11-2014,211820,True,2014,0
50769,endmau5,18-05-2014,570,True,2014,2
50770,76561198064152834,17-02-2014,221100,True,2014,2
50771,76561198064159013,15-02-2014,34870,True,2014,2
50772,enVusGaming,08-01-2015,9930,True,2015,2
50773,enVusGaming,11-01-2014,230410,True,2014,2
50774,enVusGaming,29-12-2013,730,True,2013,2
50775,enVusGaming,11-01-2014,4000,True,2014,1
50776,enVusGaming,11-01-2014,108800,True,2014,0
50777,enVusGaming,11-01-2014,550,True,2014,2
50778,enVusGaming,11-01-2014,72850,True,2014,0
50779,thesiminerd,14-01-2015,440,True,2015,2
50780,GunjiRu,28-08-2014,212180,True,2014,2
50781,76561198064195598,14-05-2013,202970,True,2013,0
50782,76561198064195598,19-02-2013,42700,True,2013,2
50783,76561198064199011,28-07-2014,222900,True,2014,1
50784,76561198064199011,27-02-2014,104900,True,2014,1
50785,76561198064201971,23-06-2012,440,True,2012,2
50786,76561198064202035,06-11-2014,242640,False,2014,2
50787,76561198064202035,06-11-2014,219150,True,2014,2
50788,76561198064202035,06-11-2014,207170,True,2014,2
50789,Sekekai,04-10-2014,214190,True,2014,2
50790,Sekekai,08-05-2014,221100,True,2014,2
50791,76561198064205088,07-04-2013,105600,True,2013,1
50792,DomoDel,18-08-2014,730,True,2014,1
50794,jekab,02-04-2014,47890,True,2014,0
50795,wheezimus,15-11-2015,418070,True,2015,2
50796,76561198064235544,16-05-2014,221910,True,2014,2
50797,76561198064243876,05-09-2014,200210,True,2014,2
50798,originalkelpie,12-08-2015,346900,True,2015,2
50799,76561198064261294,27-10-2014,218620,True,2014,1
50800,DerpyFaceTime,14-12-2013,259080,True,2013,2
50801,DerpyFaceTime,03-11-2014,317360,True,2014,2
50802,DerpyFaceTime,25-12-2015,8190,True,2015,2
50803,basejumper99,27-10-2015,346110,True,2015,2
50804,SladeWillsonDeathstroke,06-10-2014,214490,True,2014,2
50805,SladeWillsonDeathstroke,25-08-2014,285310,True,2014,2
50806,SladeWillsonDeathstroke,25-11-2013,224600,True,2013,0
50807,SladeWillsonDeathstroke,25-11-2013,203160,True,2013,2
50808,SladeWillsonDeathstroke,07-11-2012,7000,True,2012,2
50809,76561198064337473,23-08-2014,440,True,2014,2
50810,76561198064341931,02-04-2013,570,True,2013,1
50811,76561198064341931,30-11-2013,236390,True,2013,2
50812,76561198064341931,14-04-2015,107410,True,2015,2
50813,76561198064341931,22-02-2015,49520,True,2015,0
50814,76561198064341931,02-04-2013,72850,True,2013,2
50817,ptrip3000,27-08-2012,440,True,2012,2
50818,YODADRUGS,25-09-2015,730,True,2015,1
50819,76561198064383466,07-06-2015,333930,False,2015,2
50820,76561198064383466,28-11-2013,211420,True,2013,2
50823,xX_PussyDestroyer420BlazeIt_Xx,24-07-2015,385770,True,2015,1
50824,xX_PussyDestroyer420BlazeIt_Xx,24-10-2015,304050,True,2015,2
50825,xX_PussyDestroyer420BlazeIt_Xx,05-10-2015,304930,True,2015,2
50826,xX_PussyDestroyer420BlazeIt_Xx,29-08-2015,317360,True,2015,1
50827,xX_PussyDestroyer420BlazeIt_Xx,15-03-2015,99900,True,2015,2
50828,viggie12,15-04-2013,11610,True,2013,1
50829,kievwu,04-09-2013,4000,True,2013,2
50830,kievwu,14-08-2013,730,True,2013,2
50831,kievwu,03-12-2013,202970,True,2013,2
50832,76561198064426231,12-12-2014,204300,False,2014,0
50833,76561198064426231,17-07-2015,240,True,2015,2
50834,76561198064426231,17-07-2015,266210,False,2015,1
50835,76561198064434624,25-05-2014,259620,True,2014,2
50837,coejc,24-09-2015,111900,False,2015,1
50838,coejc,22-06-2014,24240,True,2014,1
50839,76561198064487027,27-06-2014,263300,True,2014,2
50840,76561198064492131,28-02-2015,322330,True,2015,1
50841,76561198064492131,07-12-2013,219740,True,2013,2
50842,76561198064494251,17-12-2013,570,True,2013,1
